pollinator_species,plant_family,plant_species,location_name,date,ecosystem
Apis_mellifera,Saxifragaceae,Lithophragma,OKU,4/15/2010,Shrub-Steppe
Andrena_sladeni,Saxifragaceae,Lithophragma,OKU,4/15/2010,Shrub-Steppe
Andrena_sladeni,Saxifragaceae,Lithophragma,OKU,4/15/2010,Shrub-Steppe
Apis_mellifera,Saxifragaceae,Lithophragma,OKU,4/15/2010,Shrub-Steppe
Apis_mellifera,Saxifragaceae,Lithophragma,OKU,4/15/2010,Shrub-Steppe
Osmia_californica,Asteraceae,Balsamorhiza_sagittata,HLU,4/17/2010,Shrub-Steppe
Mischocyttarus_flavitarsis,Grossulariaceae,Ribes_cereum,OKU,4/15/2010,Shrub-Steppe
Osmia_lignaria,Grossulariaceae,Ribes_cereum,OKU,4/15/2010,Shrub-Steppe
Andrena_schuhi,Grossulariaceae,Ribes_cereum,OKU,4/15/2010,Shrub-Steppe
Andrena_schuhi,Grossulariaceae,Ribes_cereum,OKU,4/15/2010,Shrub-Steppe
Apis_mellifera,Grossulariaceae,Ribes_cereum,OKU,4/15/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Amelanchier_alnifolia,OKU,4/15/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Amelanchier_alnifolia,OKU,4/15/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Amelanchier_alnifolia,OKU,4/15/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Amelanchier_alnifolia,OKU,4/15/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Amelanchier_alnifolia,OKU,4/15/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Amelanchier_alnifolia,OKU,4/15/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Amelanchier_alnifolia,OKU,4/15/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Amelanchier_alnifolia,OKU,4/15/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Amelanchier_alnifolia,OKU,4/15/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Amelanchier_alnifolia,OKU,4/15/2010,Shrub-Steppe
Symphyta_sp_2,Rosaceae,Amelanchier_alnifolia,OKU,4/15/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Amelanchier_alnifolia,OKU,4/15/2010,Shrub-Steppe
Apis_mellifera,Grossulariaceae,Ribes_cereum,OKU,4/15/2010,Shrub-Steppe
Lasioglossum_trizonatum,Grossulariaceae,Ribes_cereum,OKU,4/15/2010,Shrub-Steppe
Andrena_schuhi,Saxifragaceae,Saxifraga_integrifolia,OKU,4/15/2010,Shrub-Steppe
Andrena_schuhi,Saxifragaceae,Saxifraga_integrifolia,OKU,4/15/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Amelanchier_alnifolia,OKU,4/15/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Amelanchier_alnifolia,OKU,4/15/2010,Shrub-Steppe
Polistes_sp2,Rosaceae,Amelanchier_alnifolia,OKU,4/15/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Amelanchier_alnifolia,OKU,4/15/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Amelanchier_alnifolia,OKU,4/15/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Amelanchier_alnifolia,OKU,4/15/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Amelanchier_alnifolia,OKU,4/15/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Amelanchier_alnifolia,OKU,4/15/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Amelanchier_alnifolia,OKU,4/15/2010,Shrub-Steppe
Apis_mellifera,Asteraceae,Balsamorhiza_sagittata,HLU,4/17/2010,Shrub-Steppe
Lasioglossum_pruinosum,Asteraceae,Balsamorhiza_sagittata,HLU,4/17/2010,Shrub-Steppe
Lasioglossum_pruinosum,Saxifragaceae,Lithophragma,HLU,4/17/2010,Shrub-Steppe
Lasioglossum_pruinosum,Saxifragaceae,Lithophragma,HLU,4/17/2010,Shrub-Steppe
Andrena_cupreotincta,Apiaceae,Lomatium_macrocarpum,HLU,4/17/2010,Shrub-Steppe
Polistes_sp1,Apiaceae,Lomatium_macrocarpum,HLU,4/17/2010,Shrub-Steppe
Polistes_sp2,Apiaceae,Lomatium_macrocarpum,HLU,4/17/2010,Shrub-Steppe
Andrena_merriami,Apiaceae,Lomatium_macrocarpum,HLU,4/17/2010,Shrub-Steppe
Andrena_merriami,Apiaceae,Lomatium_macrocarpum,HLU,4/17/2010,Shrub-Steppe
Andrena_merriami,Apiaceae,Lomatium_macrocarpum,HLU,4/17/2010,Shrub-Steppe
Andrena_nigrihirta,Apiaceae,Lomatium_macrocarpum,HLU,4/17/2010,Shrub-Steppe
Lasioglossum_pruinosum,Geraniaceae,Erodium_cicutarium,HLG,4/17/2010,Shrub-Steppe
Sphaerophoria_philanthus,Geraniaceae,Erodium_cicutarium,HLG,4/17/2010,Shrub-Steppe
Paragus_sp2,Apiaceae,Lomatium_macrocarpum,HLG,4/17/2010,Shrub-Steppe
Mordella_sp,Apiaceae,Lomatium_macrocarpum,HLG,4/17/2010,Shrub-Steppe
Paragus_sp2,Apiaceae,Lomatium_macrocarpum,HLG,4/17/2010,Shrub-Steppe
Sphaerophoria_philanthus,Polemoniaceae,Phlox_longifolia,HLU,4/17/2010,Shrub-Steppe
Polistes_sp2,Apiaceae,Lomatium_macrocarpum,HLU,4/17/2010,Shrub-Steppe
Polistes_sp1,Apiaceae,Lomatium_macrocarpum,HLU,4/17/2010,Shrub-Steppe
Andrena_merriami,Apiaceae,Lomatium_macrocarpum,HLU,4/17/2010,Shrub-Steppe
Mordella_sp,Apiaceae,Lomatium_macrocarpum,HLU,4/17/2010,Shrub-Steppe
Mordella_sp,Apiaceae,Lomatium_macrocarpum,HLU,4/17/2010,Shrub-Steppe
Mordella_sp,Apiaceae,Lomatium_macrocarpum,HLU,4/17/2010,Shrub-Steppe
Bombylius_major,Montiaceae,Claytonia_lanceolata,WLG,4/18/2010,Shrub-Steppe
Andrena_lupinorum,Montiaceae,Claytonia_lanceolata,WLG,4/18/2010,Shrub-Steppe
Anthophora_pacifica,Grossulariaceae,Ribes_cereum,WLG,4/18/2010,Shrub-Steppe
Andrena_nivalis,Grossulariaceae,Ribes_cereum,WLG,4/18/2010,Shrub-Steppe
Andrena_porterae,Grossulariaceae,Ribes_cereum,WLG,4/18/2010,Shrub-Steppe
Habropoda_cineraria,Grossulariaceae,Ribes_cereum,WLG,4/18/2010,Shrub-Steppe
Habropoda_cineraria,Grossulariaceae,Ribes_cereum,WLG,4/18/2010,Shrub-Steppe
Bombus_centralis,Grossulariaceae,Ribes_cereum,WLG,4/18/2010,Shrub-Steppe
Andrena_nigrihirta,Primulaceae,Dodecatheon_pulchellum_ssp_cusickii,WLG,4/18/2010,Shrub-Steppe
Andrena_lupinorum,Liliaceae,Fritillaria_pudica,WLG,4/18/2010,Shrub-Steppe
Andrena_schuhi,Ranunculaceae,Ranunculus_glaberrimus,WLG,4/18/2010,Shrub-Steppe
Andrena_sladeni,Ranunculaceae,Ranunculus_glaberrimus,WLG,4/18/2010,Shrub-Steppe
Andrena_schuhi,Ranunculaceae,Ranunculus_glaberrimus,WLG,4/18/2010,Shrub-Steppe
Andrena_nigrihirta,Ranunculaceae,Ranunculus_glaberrimus,WLG,4/18/2010,Shrub-Steppe
Andrena_merriami,Apiaceae,Lomatium,WLG,4/18/2010,Shrub-Steppe
Andrena_merriami,Apiaceae,Lomatium,WLG,4/18/2010,Shrub-Steppe
Andrena_merriami,Apiaceae,Lomatium,WLG,4/18/2010,Shrub-Steppe
Andrena_nigrihirta,Apiaceae,Lomatium,WLG,4/18/2010,Shrub-Steppe
Bombus_bifarius,Ranunculaceae,Ranunculus_glaberrimus,WLG,4/18/2010,Shrub-Steppe
Andrena_nigrihirta,Ranunculaceae,Ranunculus_glaberrimus,WLG,4/18/2010,Shrub-Steppe
Nomada_sp_OKA,Ranunculaceae,Ranunculus_glaberrimus,WLG,4/18/2010,Shrub-Steppe
Bombus_bifarius,Montiaceae,Claytonia_lanceolata,WLG,4/18/2010,Shrub-Steppe
Andrena_scurra,Montiaceae,Claytonia_lanceolata,WLG,4/18/2010,Shrub-Steppe
Andrena_nigrocaerulea,Montiaceae,Claytonia_lanceolata,WLG,4/18/2010,Shrub-Steppe
Andrena_scurra,Montiaceae,Claytonia_lanceolata,WLG,4/18/2010,Shrub-Steppe
Andrena_lupinorum,Montiaceae,Claytonia_lanceolata,WLG,4/18/2010,Shrub-Steppe
Bombylius_major,Montiaceae,Claytonia_lanceolata,WLG,4/18/2010,Shrub-Steppe
Andrena_merriami,Apiaceae,Lomatium,WLG,4/18/2010,Shrub-Steppe
Andrena_nigrihirta,Apiaceae,Lomatium,WLG,4/18/2010,Shrub-Steppe
Habropoda_cineraria,Grossulariaceae,Ribes_cereum,WLU,4/18/2010,Shrub-Steppe
Andrena_schuhi,Grossulariaceae,Ribes_cereum,WLU,4/18/2010,Shrub-Steppe
Andrena_nivalis,Grossulariaceae,Ribes_cereum,WLU,4/18/2010,Shrub-Steppe
Andrena_prunorum,Boraginaceae,Mertensia_longiflora,WLU,4/18/2010,Shrub-Steppe
Andrena_caerulea,Grossulariaceae,Ribes_cereum,WLU,4/18/2010,Shrub-Steppe
Andrena_caerulea,Grossulariaceae,Ribes_cereum,WLU,4/18/2010,Shrub-Steppe
Andrena_caerulea,Boraginaceae,Mertensia_longiflora,WLU,4/18/2010,Shrub-Steppe
Nomada_sp_OK18,Boraginaceae,Mertensia_longiflora,WLU,4/18/2010,Shrub-Steppe
Andrena_nigrihirta,Primulaceae,Dodecatheon_pulchellum_ssp_cusickii,WLU,4/18/2010,Shrub-Steppe
Bombus_bifarius,Grossulariaceae,Ribes_cereum,WLG,4/18/2010,Shrub-Steppe
Bombylius_major,Grossulariaceae,Ribes_cereum,WLG,4/18/2010,Shrub-Steppe
Andrena_schuhi,Grossulariaceae,Ribes_cereum,WLG,4/18/2010,Shrub-Steppe
Habropoda_cineraria,Grossulariaceae,Ribes_cereum,WLG,4/18/2010,Shrub-Steppe
Melecta_thoracica,Grossulariaceae,Ribes_cereum,WLG,4/18/2010,Shrub-Steppe
Andrena_caerulea,Boraginaceae,Mertensia_longiflora,SOU,4/19/2010,Shrub-Steppe
Apis_mellifera,Apiaceae,Lomatium,SOG,4/19/2010,Shrub-Steppe
Platycheirus_sp_3,Apiaceae,Lomatium,SOG,4/19/2010,Shrub-Steppe
Apis_mellifera,Grossulariaceae,Ribes_cereum,SOG,4/19/2010,Shrub-Steppe
Apis_mellifera,Grossulariaceae,Ribes_cereum,SOG,4/19/2010,Shrub-Steppe
Apis_mellifera,Grossulariaceae,Ribes_cereum,SOG,4/19/2010,Shrub-Steppe
Andrena_nivalis,Grossulariaceae,Ribes_cereum,SOG,4/19/2010,Shrub-Steppe
Eucera_fulvitarsis,Grossulariaceae,Ribes_cereum,SOG,4/19/2010,Shrub-Steppe
Habropoda_cineraria,Primulaceae,Dodecatheon_pulchellum_ssp_cusickii,SOG,4/19/2010,Shrub-Steppe
Bombus_centralis,Primulaceae,Dodecatheon_pulchellum_ssp_cusickii,SOG,4/19/2010,Shrub-Steppe
Apis_mellifera,Saxifragaceae,Lithophragma,SOG,4/19/2010,Shrub-Steppe
Bombus_centralis,Primulaceae,Dodecatheon_pulchellum_ssp_cusickii,OKG,4/6/2010,Shrub-Steppe
Habropoda_cineraria,Grossulariaceae,Ribes_cereum,OKG,4/6/2010,Shrub-Steppe
Bombus_centralis,Grossulariaceae,Ribes_cereum,OKG,4/6/2010,Shrub-Steppe
Habropoda_cineraria,Primulaceae,Dodecatheon_pulchellum_ssp_cusickii,OKG,4/6/2010,Shrub-Steppe
Habropoda_cineraria,Grossulariaceae,Ribes_cereum,OKG,4/6/2010,Shrub-Steppe
Habropoda_cineraria,Grossulariaceae,Ribes_cereum,OKG,4/6/2010,Shrub-Steppe
Andrena_microchlora,Apiaceae,Lomatium,OKG,4/6/2010,Shrub-Steppe
Andrena_schuhi,Apiaceae,Lomatium_geyeri,OKG,4/6/2010,Shrub-Steppe
Andrena_microchlora,Apiaceae,Lomatium,OKG,4/6/2010,Shrub-Steppe
Andrena_microchlora,Apiaceae,Lomatium,OKG,4/6/2010,Shrub-Steppe
Andrena_microchlora,Apiaceae,Lomatium,OKG,4/6/2010,Shrub-Steppe
Andrena_microchlora,Apiaceae,Lomatium,OKG,4/6/2010,Shrub-Steppe
Lasioglossum_sedi,Apiaceae,Lomatium,OKG,4/6/2010,Shrub-Steppe
Bombus_centralis,Grossulariaceae,Ribes_cereum,SOG,4/19/2010,Shrub-Steppe
Andrena_caerulea,Grossulariaceae,Ribes_cereum,SOG,4/19/2010,Shrub-Steppe
Eucera_fulvitarsis,Grossulariaceae,Ribes_cereum,SOG,4/19/2010,Shrub-Steppe
Eucera_fulvitarsis,Grossulariaceae,Ribes_cereum,SOG,4/19/2010,Shrub-Steppe
Andrena_merriami,Apiaceae,Lomatium_macrocarpum,SOU,4/19/2010,Shrub-Steppe
Andrena_microchlora,Apiaceae,Lomatium_macrocarpum,SOU,4/19/2010,Shrub-Steppe
Nomada_sp_OK1,Apiaceae,Lomatium_macrocarpum,SOU,4/19/2010,Shrub-Steppe
Andrena_schuhi,Grossulariaceae,Ribes_cereum,SOU,4/19/2010,Shrub-Steppe
Anthophora_pacifica,Grossulariaceae,Ribes_cereum,SOU,4/19/2010,Shrub-Steppe
Syrphus_opinator,Grossulariaceae,Ribes_cereum,SOU,4/19/2010,Shrub-Steppe
Symphyta_sp_3,Grossulariaceae,Ribes_cereum,SOU,4/19/2010,Shrub-Steppe
Andrena_merriami,Saxifragaceae,Lithophragma,SOU,4/19/2010,Shrub-Steppe
Apis_mellifera,Asteraceae,Balsamorhiza_sagittata,SOU,4/19/2010,Shrub-Steppe
Lasioglossum_sp_2,Apiaceae,Lomatium_geyeri,SOU,4/19/2010,Shrub-Steppe
Andrena_buckelli,Saxifragaceae,Saxifraga_integrifolia,SOU,4/19/2010,Shrub-Steppe
Lasioglossum_sp_1,Saxifragaceae,Saxifraga_integrifolia,SOU,4/19/2010,Shrub-Steppe
Andrena_schuhi,Saxifragaceae,Saxifraga_integrifolia,SOU,4/19/2010,Shrub-Steppe
Mordella_sp,Apiaceae,Lomatium_macrocarpum,SOG,4/19/2010,Shrub-Steppe
Anthophora_pacifica,Boraginaceae,Mertensia_longiflora,SOU,4/19/2010,Shrub-Steppe
"Andrena_""blue_bands""",Boraginaceae,Mertensia_longiflora,SOU,4/19/2010,Shrub-Steppe
Andrena_sladeni,Boraginaceae,Mertensia_longiflora,SOU,4/19/2010,Shrub-Steppe
Habropoda_cineraria,Boraginaceae,Mertensia_longiflora,SOU,4/19/2010,Shrub-Steppe
Andrena_caerulea,Boraginaceae,Mertensia_longiflora,SOU,4/19/2010,Shrub-Steppe
Apis_mellifera,Apiaceae,Lomatium,SOU,4/19/2010,Shrub-Steppe
Lasioglossum_sp,Ranunculaceae,Ranunculus_glaberrimus,SOU,4/19/2010,Shrub-Steppe
Andrena_merriami,Saxifragaceae,Lithophragma,SOU,4/19/2010,Shrub-Steppe
Bibio_sp_2,Saxifragaceae,Lithophragma,SOU,4/19/2010,Shrub-Steppe
Lasioglossum_sp_1,Asteraceae,Balsamorhiza_sagittata,SOU,4/19/2010,Shrub-Steppe
Osmia_marginipennis,Grossulariaceae,Ribes_cereum,SOU,4/19/2010,Shrub-Steppe
Eucera_fulvitarsis,Grossulariaceae,Ribes_cereum,SOU,4/19/2010,Shrub-Steppe
Lasioglossum_sp_2,Grossulariaceae,Ribes_cereum,SOU,4/19/2010,Shrub-Steppe
Andrena_merriami,Apiaceae,Lomatium,SOU,4/19/2010,Shrub-Steppe
Lasioglossum_sp_1,Apiaceae,Lomatium,SOU,4/19/2010,Shrub-Steppe
Andrena_microchlora,Apiaceae,Lomatium,SOU,4/19/2010,Shrub-Steppe
Andrena_microchlora,Apiaceae,Lomatium,SOU,4/19/2010,Shrub-Steppe
Andrena_prunorum,Grossulariaceae,Ribes_cereum,OKG,4/20/2010,Shrub-Steppe
Andrena_prunorum,Grossulariaceae,Ribes_cereum,OKG,4/20/2010,Shrub-Steppe
Apis_mellifera,Grossulariaceae,Ribes_cereum,OKG,4/20/2010,Shrub-Steppe
Apis_mellifera,Grossulariaceae,Ribes_cereum,OKG,4/20/2010,Shrub-Steppe
Apis_mellifera,Grossulariaceae,Ribes_cereum,OKG,4/20/2010,Shrub-Steppe
Apis_mellifera,Grossulariaceae,Ribes_cereum,OKG,4/20/2010,Shrub-Steppe
Andrena_microchlora,Apiaceae,Lomatium,OKG,4/20/2010,Shrub-Steppe
Paragus_sp2,Apiaceae,Lomatium,OKG,4/20/2010,Shrub-Steppe
Andrena_nigrihirta,Apiaceae,Lomatium,OKG,4/20/2010,Shrub-Steppe
Andrena_microchlora,Apiaceae,Lomatium,OKG,4/20/2010,Shrub-Steppe
Andrena_nigrihirta,Ranunculaceae,Ranunculus_glaberrimus,OKG,4/20/2010,Shrub-Steppe
Habropoda_cineraria,Apiaceae,Lomatium_macrocarpum,OKG,4/20/2010,Shrub-Steppe
Andrena_microchlora,Apiaceae,Lomatium_macrocarpum,OKG,4/20/2010,Shrub-Steppe
Nomada_sp_OK4,Saxifragaceae,Lithophragma,OKG,4/20/2010,Shrub-Steppe
Osmia_californica,Asteraceae,Balsamorhiza_sagittata,OKU,4/20/2010,Shrub-Steppe
Osmia_californica,Asteraceae,Balsamorhiza_sagittata,OKU,4/20/2010,Shrub-Steppe
Osmia_californica,Asteraceae,Balsamorhiza_sagittata,OKU,4/20/2010,Shrub-Steppe
Apis_mellifera,Asteraceae,Balsamorhiza_sagittata,OKU,4/20/2010,Shrub-Steppe
Andrena_salicifloris,Melanthiaceae,Zygadenus_venenosus,OKU,4/20/2010,Shrub-Steppe
Apis_mellifera,Saxifragaceae,Lithophragma,OKU,4/20/2010,Shrub-Steppe
Apis_mellifera,Saxifragaceae,Lithophragma,OKU,4/20/2010,Shrub-Steppe
Andrena_sladeni,Saxifragaceae,Lithophragma,OKU,4/20/2010,Shrub-Steppe
Apis_mellifera,Saxifragaceae,Lithophragma,OKU,4/20/2010,Shrub-Steppe
Osmia_lignaria,Grossulariaceae,Ribes_cereum,OKU,4/20/2010,Shrub-Steppe
Lasioglossum_sedi,Apiaceae,Lomatium_macrocarpum,OKU,4/20/2010,Shrub-Steppe
Lasioglossum_sedi,Apiaceae,Lomatium_macrocarpum,OKU,4/20/2010,Shrub-Steppe
Andrena_merriami,Apiaceae,Lomatium_macrocarpum,OKU,4/20/2010,Shrub-Steppe
Apis_mellifera,Saxifragaceae,Lithophragma,OKU,4/20/2010,Shrub-Steppe
Apis_mellifera,Saxifragaceae,Lithophragma,OKU,4/20/2010,Shrub-Steppe
Andrena_sladeni,Saxifragaceae,Lithophragma,OKU,4/20/2010,Shrub-Steppe
Andrena_sladeni,Saxifragaceae,Lithophragma,OKU,4/20/2010,Shrub-Steppe
Melecta_thoracica,Saxifragaceae,Lithophragma,OKU,4/20/2010,Shrub-Steppe
Sphaerophoria_philanthus,Saxifragaceae,Saxifraga_integrifolia,OKU,4/20/2010,Shrub-Steppe
Eupeodes_latifasciatus,Saxifragaceae,Saxifraga_integrifolia,OKU,4/20/2010,Shrub-Steppe
Apis_mellifera,Grossulariaceae,Ribes_cereum,OKG,4/20/2010,Shrub-Steppe
Apis_mellifera,Grossulariaceae,Ribes_cereum,OKG,4/20/2010,Shrub-Steppe
Apis_mellifera,Grossulariaceae,Ribes_cereum,OKG,4/20/2010,Shrub-Steppe
Apis_mellifera,Grossulariaceae,Ribes_cereum,OKG,4/20/2010,Shrub-Steppe
Apis_mellifera,Grossulariaceae,Ribes_cereum,OKG,4/20/2010,Shrub-Steppe
Apis_mellifera,Grossulariaceae,Ribes_cereum,OKG,4/20/2010,Shrub-Steppe
Apis_mellifera,Grossulariaceae,Ribes_cereum,OKG,4/20/2010,Shrub-Steppe
Apis_mellifera,Grossulariaceae,Ribes_cereum,OKG,4/20/2010,Shrub-Steppe
Apis_mellifera,Grossulariaceae,Ribes_cereum,OKG,4/20/2010,Shrub-Steppe
Lasioglossum_sp_3,Grossulariaceae,Ribes_cereum,OKG,4/20/2010,Shrub-Steppe
Ichneumonidae_sp_5,Grossulariaceae,Ribes_cereum,OKG,4/20/2010,Shrub-Steppe
Andrena_microchlora,Apiaceae,Lomatium,OKG,4/20/2010,Shrub-Steppe
Andrena_microchlora,Apiaceae,Lomatium,OKG,4/20/2010,Shrub-Steppe
Andrena_microchlora,Apiaceae,Lomatium,OKG,4/20/2010,Shrub-Steppe
Andrena_microchlora,Apiaceae,Lomatium,OKG,4/20/2010,Shrub-Steppe
Lasioglossum_sedi,Apiaceae,Lomatium,OKG,4/20/2010,Shrub-Steppe
Eucera_fulvitarsis,Apiaceae,Lomatium,OKG,4/20/2010,Shrub-Steppe
Andrena_nigrihirta,Apiaceae,Lomatium,OKG,4/20/2010,Shrub-Steppe
Andrena_microchlora,Apiaceae,Lomatium,OKG,4/20/2010,Shrub-Steppe
Habropoda_cineraria,Primulaceae,Dodecatheon_pulchellum_ssp_cusickii,OKG,4/20/2010,Shrub-Steppe
Habropoda_cineraria,Primulaceae,Dodecatheon_pulchellum_ssp_cusickii,OKG,4/20/2010,Shrub-Steppe
Habropoda_cineraria,Primulaceae,Dodecatheon_pulchellum_ssp_cusickii,OKG,4/20/2010,Shrub-Steppe
Andrena_salicifloris,Rosaceae,Amelanchier_alnifolia,OKG,4/20/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Amelanchier_alnifolia,OKG,4/20/2010,Shrub-Steppe
Lucilia_illustris,Rosaceae,Amelanchier_alnifolia,OKG,4/20/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Amelanchier_alnifolia,OKG,4/20/2010,Shrub-Steppe
Osmia_marginipennis,Asteraceae,Balsamorhiza_sagittata,OKG,4/20/2010,Shrub-Steppe
Polistes_sp2,Saxifragaceae,Saxifraga_integrifolia,OKG,4/20/2010,Shrub-Steppe
Lasioglossum_sp_3,Rosaceae,Amelanchier_alnifolia,OKG,4/20/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Amelanchier_alnifolia,OKG,4/20/2010,Shrub-Steppe
Lasioglossum_sedi,Saxifragaceae,Saxifraga_integrifolia,OKG,4/20/2010,Shrub-Steppe
Andrena_merriami,Saxifragaceae,Lithophragma,OKG,4/20/2010,Shrub-Steppe
Andrena_microchlora,Apiaceae,Lomatium_macrocarpum,OKG,4/20/2010,Shrub-Steppe
Lasioglossum_pruinosum,Apiaceae,Lomatium_macrocarpum,OKG,4/20/2010,Shrub-Steppe
Andrena_merriami,Apiaceae,Lomatium_macrocarpum,OKG,4/20/2010,Shrub-Steppe
Osmia_californica,Asteraceae,Balsamorhiza_sagittata,OKU,4/20/2010,Shrub-Steppe
Osmia_californica,Asteraceae,Balsamorhiza_sagittata,OKU,4/20/2010,Shrub-Steppe
Osmia_lignaria,Asteraceae,Balsamorhiza_sagittata,OKU,4/20/2010,Shrub-Steppe
Anthaxia_inornata,Asteraceae,Balsamorhiza_sagittata,OKU,4/20/2010,Shrub-Steppe
Ichneumonidae_sp_3,Rosaceae,Amelanchier_alnifolia,OKU,4/20/2010,Shrub-Steppe
Mischocyttarus_flavitarsis,Rosaceae,Amelanchier_alnifolia,OKU,4/20/2010,Shrub-Steppe
Andrena_prunorum,Apiaceae,Lomatium_macrocarpum,SOG,4/22/2010,Shrub-Steppe
Melecta_thoracica,Grossulariaceae,Ribes_cereum,SOG,4/22/2010,Shrub-Steppe
Andrena_nigrocaerulea,Boraginaceae,Mertensia_longiflora,SOU,4/22/2010,Shrub-Steppe
Andrena_caerulea,Boraginaceae,Mertensia_longiflora,SOU,4/22/2010,Shrub-Steppe
Lasioglossum_sp_3,Saxifragaceae,Lithophragma,SOU,4/22/2010,Shrub-Steppe
Andrena_sladeni,Saxifragaceae,Lithophragma,SOU,4/22/2010,Shrub-Steppe
Lasioglossum_sp_1,Apiaceae,Lomatium,SOU,4/22/2010,Shrub-Steppe
Nomada_sp_OK9,Apiaceae,Lomatium,SOU,4/22/2010,Shrub-Steppe
Andrena_angustitarsata,Apiaceae,Lomatium,SOU,4/22/2010,Shrub-Steppe
Apis_mellifera,Asteraceae,Balsamorhiza_sagittata,HLU,4/21/2010,Shrub-Steppe
Lasioglossum_pruinosum,Asteraceae,Balsamorhiza_sagittata,HLU,4/21/2010,Shrub-Steppe
Lasioglossum_pruinosum,Asteraceae,Balsamorhiza_sagittata,HLU,4/21/2010,Shrub-Steppe
Lasioglossum_pruinosum,Apiaceae,Lomatium_macrocarpum,HLU,4/21/2010,Shrub-Steppe
Mordella_sp,Apiaceae,Lomatium_macrocarpum,HLU,4/21/2010,Shrub-Steppe
Mordella_sp,Apiaceae,Lomatium_macrocarpum,HLU,4/21/2010,Shrub-Steppe
Polistes_sp2,Apiaceae,Lomatium_macrocarpum,HLU,4/21/2010,Shrub-Steppe
Polistes_sp2,Apiaceae,Lomatium_macrocarpum,HLU,4/21/2010,Shrub-Steppe
Eucera_fulvitarsis,Polemoniaceae,Phlox_longifolia,HLU,4/21/2010,Shrub-Steppe
Bombus_fervidus,Ranunculaceae,Delphinium_nuttallii,HLG,4/21/2010,Shrub-Steppe
Muscidae_(metallic)_metallic_sp_1,Melanthiaceae,Zygadenus_venenosus,HLG,4/21/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Purshia_tridentata,HLU,4/21/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Purshia_tridentata,HLU,4/21/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Purshia_tridentata,HLU,4/21/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Purshia_tridentata,HLU,4/21/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Purshia_tridentata,HLU,4/21/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Purshia_tridentata,HLU,4/21/2010,Shrub-Steppe
Andrena_prunorum,Rosaceae,Purshia_tridentata,HLU,4/21/2010,Shrub-Steppe
Agapostemon_texanus,Rosaceae,Purshia_tridentata,HLU,4/21/2010,Shrub-Steppe
Andrena_merriami,Apiaceae,Lomatium_macrocarpum,HLU,4/21/2010,Shrub-Steppe
Andrena_merriami,Apiaceae,Lomatium_macrocarpum,HLU,4/21/2010,Shrub-Steppe
Polistes_sp2,Apiaceae,Lomatium_macrocarpum,HLU,4/21/2010,Shrub-Steppe
Andrena_merriami,Apiaceae,Lomatium_macrocarpum,HLU,4/21/2010,Shrub-Steppe
Ichneumonidae_sp_5,Apiaceae,Lomatium_macrocarpum,HLU,4/21/2010,Shrub-Steppe
Mordella_sp,Apiaceae,Lomatium_macrocarpum,HLU,4/21/2010,Shrub-Steppe
Mordella_sp,Apiaceae,Lomatium_macrocarpum,HLU,4/21/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Purshia_tridentata,HLG,4/21/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Purshia_tridentata,HLG,4/21/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Purshia_tridentata,HLG,4/21/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Purshia_tridentata,HLG,4/21/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Purshia_tridentata,HLG,4/21/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Purshia_tridentata,HLG,4/21/2010,Shrub-Steppe
Heringia_sp_4,Rosaceae,Purshia_tridentata,HLG,4/21/2010,Shrub-Steppe
Apis_mellifera,Rosaceae,Purshia_tridentata,HLG,4/21/2010,Shrub-Steppe
