sampling_round,site,date,clade,bee_id,sex,collected_specimen,collected_pollen,id_within_sitebydate,unique_specimen_id,overall_unique_can_assign_w_R,plant_netted_from_famly,plant_netted_from_genus,plant_netted_from_sci_name,notes_pollen_and_or_bee
4,moberly,6.17.2021,,Halictus,f,y,y,12,JCU2021_295,674,Plantaginaceae,Hebe,Hebe buxifolia,
4,moberly,6.17.2021,,Halictus,f,y,y,13,JCU2021_296,675,Plantaginaceae,Hebe,Hebe buxifolia,
4,moberly,6.17.2021,,Bombus impatiens,f,n,y,14,NA,676,Plantaginaceae,Hebe,Hebe buxifolia,
4,moberly,6.17.2021,,Lasioglossum,f,y,y,15,JCU2021_297,677,Asteraceae,Tanacetum,Tanacetum camphoratum,
4,moberly,6.17.2021,,Bombus vosnesenskii,f,n,y,16,NA,678,Asteraceae,Tanacetum,Tanacetum camphoratum,
4,moberly,6.17.2021,,Hylaeus,f,y,y,17,JCU2021_298,679,Asteraceae,Tanacetum,Tanacetum camphoratum,
4,oak meadows,6.16.2021,,Bombus vosnesenskii,f,n,y,1,NA,680,Fabaceae,Trifolium,Trifolium repens,
4,oak meadows,6.16.2021,,Bombus vosnesenskii,f,n,y,2,NA,681,Fabaceae,Trifolium,Trifolium repens,
4,oak meadows,6.16.2021,,Bombus mixtus,f,n,y,3,NA,682,Fabaceae,Trifolium,Trifolium repens,
4,oak meadows,6.16.2021,,Anthidium,f,y,y,4,JCU2021_299,683,Fabaceae,Trifolium,Trifolium repens,
4,oak meadows,6.16.2021,,Bombus vosnesenskii,f,n,y,5,NA,684,Fabaceae,Lupinus,Lupinus polyphyllus,
4,oak meadows,6.16.2021,,Bombus vosnesenskii,f,n,y,6,NA,685,Fabaceae,Lupinus,Lupinus polyphyllus,
4,oak meadows,6.16.2021,,Bombus vosnesenskii,f,n,y,7,NA,686,Fabaceae,Lupinus,Lupinus polyphyllus,
4,oak meadows,6.16.2021,,Bombus flavifrons,f,n,y,8,NA,687,Fabaceae,Lupinus,Lupinus polyphyllus,
4,oak meadows,6.16.2021,,Bombus flavifrons,f,n,y,9,NA,688,Fabaceae,Lupinus,Lupinus polyphyllus,
4,oak meadows,6.16.2021,,Bombus flavifrons,f,n,y,10,NA,689,Fabaceae,Lupinus,Lupinus polyphyllus,
4,oak meadows,6.16.2021,,Halictus,f,y,y,11,JCU2021_300,690,Fabaceae,Lupinus,Lupinus polyphyllus,
4,oak meadows,6.16.2021,,Apis mellifera,f,n,y,12,NA,691,Caryophyllaceae,Stellaria,Stellaria media,
4,oak meadows,6.16.2021,,Lasioglossum,f,y,y,13,JCU2021_301,692,Caryophyllaceae,Stellaria,Stellaria media,
4,oak meadows,6.16.2021,,Sphecodes,f,y,y,14,JCU2021_302,693,Caryophyllaceae,Stellaria,Stellaria media,
4,oak meadows,6.16.2021,,Agapostemon,f,y,y,15,JCU2021_303,694,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,oak meadows,6.16.2021,,Lasioglossum,f,y,y,16,JCU2021_304,695,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,oak meadows,6.16.2021,,Lasioglossum,f,y,y,17,JCU2021_305,696,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,oak meadows,6.16.2021,,Halictus,f,y,y,18,JCU2021_306,697,Ranunculaceae,Ranunculus,Ranunculus repens,
4,oak meadows,6.16.2021,,Megachile,m,y,y,19,JCU2021_307,698,Fabaceae,Vicia,Vicia americana,
4,oak meadows,6.16.2021,,Halictus,f,y,y,20,JCU2021_308,699,Ranunculaceae,Ranunculus,Ranunculus acris,
4,oak meadows,6.16.2021,,Bombus vosnesenskii,NA,n,n,NA,NA,700,Fabaceae,Lupinus,Lupinus polyphyllus,"duplicate, not collected"
4,prince of wales,6.18.2021,,Bombus mixtus,f,n,y,1,NA,701,Fabaceae,Trifolium,Trifolium repens,
4,prince of wales,6.18.2021,,Bombus mixtus,f,n,y,2,NA,702,Fabaceae,Trifolium,Trifolium repens,
4,prince of wales,6.18.2021,,Bombus mixtus,f,n,y,3,NA,703,Fabaceae,Trifolium,Trifolium repens,
4,prince of wales,6.18.2021,,Apis mellifera,f,n,y,4,NA,704,Fabaceae,Trifolium,Trifolium repens,
4,prince of wales,6.18.2021,,Apis mellifera,f,n,y,5,NA,705,Fabaceae,Trifolium,Trifolium repens,
4,prince of wales,6.18.2021,,Bombus flavifrons,f,n,y,6,NA,706,Fabaceae,Trifolium,Trifolium repens,
4,prince of wales,6.18.2021,,Osmia,f,y,y,7,JCU2021_309,707,Fabaceae,Trifolium,Trifolium repens,
4,prince of wales,6.18.2021,,Bombus flavifrons,f,n,y,8,NA,708,Fabaceae,Trifolium,Trifolium repens,
4,prince of wales,6.18.2021,,Bombus vosnesenskii,f,n,y,9,NA,709,Fabaceae,Trifolium,Trifolium repens,
4,prince of wales,6.18.2021,,Halictus ,f,y,y,10,JCU2021_310,710,Fabaceae,Trifolium,Trifolium repens,
4,prince of wales,6.18.2021,,Agapostemon,f,y,y,11,JCU2021_311,711,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,prince of wales,6.18.2021,,Agapostemon,f,y,y,12,JCU2021_312,712,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,prince of wales,6.18.2021,,Megachile,f,y,y,13,JCU2021_313,713,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,prince of wales,6.18.2021,,Bombus vosnesenskii,f,n,y,14,NA,714,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,prince of wales,6.18.2021,,Lasioglossum,f,y,y,15,JCU2021_314,715,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,prince of wales,6.18.2021,,Halictus,f,y,y,16,JCU2021_315,716,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,prince of wales,6.18.2021,,Anthidium,f,y,y,17,JCU2021_316,717,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,prince of wales,6.18.2021,,Anthidium,f,y,y,18,JCU2021_317,718,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,prince of wales,6.18.2021,,Lasioglossum,f,y,y,19,JCU2021_318,719,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,prince of wales,6.18.2021,,Unknown,NA,y,y,20,JCU2021_319,720,Ranunculaceae,Ranunculus,Ranunculus repens,
4,prince of wales,6.18.2021,,Bombus flavifrons,f,n,y,21,NA,721,Fabaceae,Trifolium,Trifolium pratense,
4,queen elizabeth,6.16.2021,Syrphidae,Meridon equestris,f,y,y,1,JCU2021_320,722,Asteraceae,Bellis,Bellis perennis,
4,queen elizabeth,6.16.2021,,Halictus rubicundus,f,y,y,2,JCU2021_321,723,Ranunculaceae,Ranunculus,Ranunculus repens,
4,queen elizabeth,6.16.2021,Syrphidae,Meridon equestris,f,y,y,3,JCU2021_322,724,Ranunculaceae,Ranunculus,Ranunculus repens,
4,queen elizabeth,6.16.2021,,Apis mellifera,f,n,y,4,NA,725,Fabaceae,Trifolium,Trifolium repens,
4,queen elizabeth,6.16.2021,,Apis mellifera,f,n,y,5,NA,726,Fabaceae,Trifolium,Trifolium repens,
4,queen elizabeth,6.16.2021,,Apis mellifera,f,n,y,6,NA,727,Fabaceae,Trifolium,Trifolium repens,
4,queen elizabeth,6.16.2021,,Bombus vosnesenskii,f,n,y,7,NA,728,Fabaceae,Trifolium,Trifolium repens,
4,queen elizabeth,6.16.2021,,Bombus vosnesenskii,f,n,y,8,NA,729,Fabaceae,Trifolium,Trifolium repens,
4,queen elizabeth,6.16.2021,,Bombus vosnesenskii,f,n,y,9,NA,730,Fabaceae,Trifolium,Trifolium repens,
4,queen elizabeth,6.16.2021,,Bombus impatiens,f,n,y,10,NA,731,Fabaceae,Trifolium,Trifolium repens,
4,queen elizabeth,6.16.2021,,Bombus mixtus,f,n,y,11,NA,732,Fabaceae,Trifolium,Trifolium repens,
4,queen elizabeth,6.16.2021,,Lasioglossum,f,y,y,12,JCU2021_323,733,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,queen elizabeth,6.16.2021,,Lasioglossum,f,y,y,13,JCU2021_324,734,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,queen elizabeth,6.16.2021,,Lasioglossum,f,y,y,14,JCU2021_325,735,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,queen elizabeth,6.16.2021,,Lasioglossum,f,y,y,15,JCU2021_326,736,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,queen elizabeth,6.16.2021,,Agapostemon,f,y,y,16,JCU2021_327,737,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,queen elizabeth,6.16.2021,,Lasioglossum,f,y,y,17,JCU2021_328,738,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,queen elizabeth,6.16.2021,,Lasioglossum,f,y,y,18,JCU2021_329,739,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,queen elizabeth,6.16.2021,,Lasioglossum,f,y,y,19,JCU2021_330,740,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,queen elizabeth,6.16.2021,,Lasioglossum,f,y,y,20,JCU2021_331,741,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,queen elizabeth,6.16.2021,,Lasioglossum,f,y,y,21,JCU2021_332,742,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,queen elizabeth,6.16.2021,,Lasioglossum,f,y,y,22,JCU2021_333,743,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,queen elizabeth,6.16.2021,,Lasioglossum,f,y,y,23,JCU2021_334,744,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,queen elizabeth,6.16.2021,,Apis mellifera,NA,n,n,NA,NA,745,Fabaceae,Trifolium,Trifolium repens,"duplicate, not collected"
4,quilchena,6.17.2021,,Bombus vosnesenskii,f,n,y,1,NA,746,Fabaceae,Trifolium,Trifolium repens,
4,quilchena,6.17.2021,,Bombus vosnesenskii,f,n,y,2,NA,747,Fabaceae,Trifolium,Trifolium repens,
4,quilchena,6.17.2021,,Bombus flavifrons,f,n,y,3,NA,748,Fabaceae,Trifolium,Trifolium repens,
4,quilchena,6.17.2021,,Bombus vosnesenskii,f,n,y,4,NA,749,Fabaceae,Trifolium,Trifolium repens,
4,quilchena,6.17.2021,,Bombus mixtus,f,n,y,5,NA,750,Fabaceae,Trifolium,Trifolium repens,
4,quilchena,6.17.2021,,Apis mellifera,f,n,y,6,NA,751,Fabaceae,Trifolium,Trifolium repens,
4,quilchena,6.17.2021,,Apis mellifera,f,n,y,7,NA,752,Fabaceae,Trifolium,Trifolium repens,
4,quilchena,6.17.2021,,Apis mellifera,f,n,y,8,NA,753,Fabaceae,Trifolium,Trifolium repens,
4,quilchena,6.17.2021,,Lasioglossum,f,y,y,9,JCU2021_335,754,Ranunculaceae,Ranunculus,Ranunculus repens,
4,quilchena,6.17.2021,,Lasioglossum,f,y,y,10,JCU2021_336,755,Ranunculaceae,Ranunculus,Ranunculus repens,
4,quilchena,6.17.2021,,Halictus,f,y,y,11,JCU2021_337,756,Ranunculaceae,Ranunculus,Ranunculus repens,
4,quilchena,6.17.2021,,Lasioglossum,f,y,y,12,JCU2021_338,757,Ranunculaceae,Ranunculus,Ranunculus repens,
4,quilchena,6.17.2021,Syrphidae,Platycheirus stegnus (morph),m,y,y,13,JCU2021_339,758,Ranunculaceae,Ranunculus,Ranunculus repens,
4,rupert,6.22.2021,Syrphidae,Eupeodes volucris,f,y,y,1,JCU2021_340,759,Fabaceae,Trifolium,Trifolium repens,
4,rupert,6.22.2021,,Apis mellifera,f,n,y,2,NA,760,Fabaceae,Trifolium,Trifolium repens,
4,rupert,6.22.2021,,Apis mellifera,f,n,y,3,NA,761,Fabaceae,Trifolium,Trifolium repens,
4,rupert,6.22.2021,,Apis mellifera,f,n,y,4,NA,762,Fabaceae,Trifolium,Trifolium repens,
4,rupert,6.22.2021,,Osmia,f,y,y,5,JCU2021_341,763,Fabaceae,Trifolium,Trifolium repens,
4,rupert,6.22.2021,,MISSING???,,,,6,,764,Fabaceae,Trifolium,Trifolium repens,
4,rupert,6.22.2021,,Megachile,f,y,y,7,JCU2021_342,765,Fabaceae,Trifolium,Trifolium repens,
4,rupert,6.22.2021,,Anthidium,f,y,y,8,JCU2021_343,766,Fabaceae,Trifolium,Trifolium repens,
4,rupert,6.22.2021,,Bombus flavifrons,f,n,y,9,NA,767,Fabaceae,Trifolium,Trifolium pratense,
4,rupert,6.22.2021,Syrphidae,Eupeodes fumipennis,f,y,,10,JCU2021_899,768,Fabaceae,Trifolium,Trifolium pratense,
4,rupert,6.22.2021,,Bombus flavifrons,NA,n,n,11,NA,769,Fabaceae,Trifolium,Trifolium pratense,"duplicate, collected and labelled # but released since enough flavifrons from site"
4,rupert,6.22.2021,,Bombus flavifrons,f,n,y,12,NA,770,Fabaceae,Trifolium,Trifolium pratense,
4,rupert,6.22.2021,,Bombus flavifrons,f,n,y,13,NA,771,Fabaceae,Trifolium,Trifolium pratense,
4,rupert,6.22.2021,Syrphidae,Eupeodes volucris,f,y,,14,JCU2021_898,772,Fabaceae,Trifolium,Trifolium pratense,
4,rupert,6.22.2021,Syrphidae,Eupeodes volucris,f,y,,15,JCU2021_897,773,Fabaceae,Trifolium,Trifolium pratense,
4,rupert,6.22.2021,Syrphidae,Eupeodes volucris,f,y,,16,JCU2021_900,774,Fabaceae,Trifolium,Trifolium pratense,
4,rupert,6.22.2021,,Bombus flavifrons,f,n,y,17,NA,775,Lamiaceae,Prunella,Prunella vulgaris,
4,rupert,6.22.2021,,Anthidium,f,y,y,18,JCU2021_344,776,Lamiaceae,Prunella,Prunella vulgaris,
4,rupert,6.22.2021,Syrphidae,Sphaerophoria philanthus,f,y,y,19,JCU2021_345,777,Asteraceae,Bellis,Bellis perennis,
4,rupert,6.22.2021,Syrphidae,Platycheirus stegnus (morph),f,y,y,20,JCU2021_346,778,Asteraceae,Bellis,Bellis perennis,
4,rupert,6.22.2021,,Apis mellifera,NA,n,n,NA,NA,779,Fabaceae,Trifolium,Trifolium repens,"duplicate, not collected"
4,slocan,6.24.2021,,Apis mellifera,f,y,y,1,JCU2021_347,780,Fabaceae,Trifolium,Trifolium repens,
4,slocan,6.24.2021,,Apis mellifera,f,y,y,2,JCU2021_348,781,Fabaceae,Trifolium,Trifolium repens,
4,slocan,6.24.2021,,Bombus vosnesenskii,f,y,y,3,JCU2021_349,782,Fabaceae,Trifolium,Trifolium repens,
4,slocan,6.24.2021,,Lasioglossum,f,y,y,4,JCU2021_350,783,Fabaceae,Trifolium,Trifolium repens,
4,slocan,6.24.2021,Syrphidae,Eupeodes volucris,f,y,y,5,JCU2021_351,784,Fabaceae,Trifolium,Trifolium repens,
4,slocan,6.24.2021,,Bombus vosnesenskii,f,y,y,6,JCU2021_352,785,Fabaceae,Trifolium,Trifolium repens,
4,slocan,6.24.2021,,Apis mellifera,f,y,y,7,JCU2021_353,786,Fabaceae,Trifolium,Trifolium repens,
4,slocan,6.24.2021,,Bombus vosnesenskii,f,y,y,8,JCU2021_354,787,Fabaceae,Trifolium,Trifolium repens,
4,slocan,6.24.2021,,Apis mellifera,NA,n,n,NA,NA,788,Fabaceae,Trifolium,Trifolium repens,"duplicate, not collected"
4,west memorial,6.18.2021,,Apis mellifera,f,n,y,1,NA,789,Fabaceae,Trifolium,Trifolium repens,
4,west memorial,6.18.2021,,Anthidium,f,y,y,2,JCU2021_355,790,Fabaceae,Trifolium,Trifolium repens,
4,west memorial,6.18.2021,,Bombus flavifrons,f,n,y,3,NA,791,Fabaceae,Trifolium,Trifolium repens,
4,west memorial,6.18.2021,,Osmia,f,y,y,4,JCU2021_356,792,Fabaceae,Trifolium,Trifolium repens,
4,west memorial,6.18.2021,,Megachile,f,y,y,5,JCU2021_357,793,Fabaceae,Trifolium,Trifolium repens,
4,west memorial,6.18.2021,,Bombus flavifrons,f,n,y,6,NA,794,Fabaceae,Trifolium,Trifolium repens,
4,west memorial,6.18.2021,,Osmia,f,y,y,7,JCU2021_358,795,Fabaceae,Trifolium,Trifolium repens,
4,west memorial,6.18.2021,,Apis mellifera,f,n,y,8,NA,796,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,west memorial,6.18.2021,,Lasioglossum,f,y,y,9,JCU2021_359,797,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,west memorial,6.18.2021,,Lasioglossum,f,y,y,10,JCU2021_360,798,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,west memorial,6.18.2021,,Lasioglossum,f,y,y,11,JCU2021_361,799,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,west memorial,6.18.2021,Syrphidae,Syrphus opinator,f,y,y,12,JCU2021_362,800,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,west memorial,6.18.2021,Syrphidae,Syrphus opinator,f,y,y,13,JCU2021_363,801,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,west memorial,6.18.2021,,Lasioglossum,f,y,y,14,JCU2021_364,802,Asteraceae,Hypochaeris,Hypochaeris radicata,
4,west memorial,6.18.2021,Syrphidae,Meridon equestris,m,y,y,15,JCU2021_365,803,Ranunculaceae,Ranunculus,Ranunculus repens,
4,winona,6.18.2021,,Bombus melanopygus,f,n,y,1,NA,804,Fabaceae,Trifolium,Trifolium repens,
4,winona,6.18.2021,,Bombus vosnesenskii,f,n,y,2,NA,805,Fabaceae,Trifolium,Trifolium repens,
4,winona,6.18.2021,,Apis mellifera,f,n,y,3,NA,806,Fabaceae,Trifolium,Trifolium repens,
4,winona,6.18.2021,,Apis mellifera,f,n,y,4,NA,807,Fabaceae,Trifolium,Trifolium repens,
4,winona,6.18.2021,,Bombus impatiens,m,n,y,5,NA,808,Fabaceae,Trifolium,Trifolium repens,
4,winona,6.18.2021,,Bombus flavifrons,f,n,y,6,NA,809,Fabaceae,Trifolium,Trifolium repens,
4,winona,6.18.2021,,Apis mellifera,f,n,y,7,NA,810,Fabaceae,Trifolium,Trifolium repens,
4,winona,6.18.2021,,Bombus sp.,m,y,y,8,JCU2021_366,811,Fabaceae,Trifolium,Trifolium repens,
4,winona,6.18.2021,,Bombus sp.,m,y,y,9,JCU2021_367,812,Fabaceae,Trifolium,Trifolium repens,
4,winona,6.18.2021,,Bombus sp.,m,y,y,10,JCU2021_368,813,Fabaceae,Trifolium,Trifolium repens,
4,winona,6.18.2021,,Sphecodes,f,y,y,11,JCU2021_369,814,Asteraceae,Bellis,Bellis perennis,
4,winona,6.18.2021,,Nomada,f,y,y,12,JCU2021_370,815,Asteraceae,Bellis,Bellis perennis,
4,winona,6.18.2021,,Nomada,f,y,y,13,JCU2021_371,816,Asteraceae,Bellis,Bellis perennis,
5,balaclava,7.5.2021,,Apis mellifera,f,n,y,1,NA,817,Fabaceae,Trifolium,Trifolium repens,
5,balaclava,7.5.2021,,Anthidium,f,y,y,2,JCU2021_372,818,Fabaceae,Trifolium,Trifolium repens,
5,balaclava,7.5.2021,,Bombus vosnesenskii,f,n,y,3,NA,819,Fabaceae,Trifolium,Trifolium repens,
5,balaclava,7.5.2021,,Bombus vosnesenskii,f,n,y,4,NA,820,Fabaceae,Trifolium,Trifolium repens,
5,balaclava,7.5.2021,,Apis mellifera,f,n,y,5,NA,821,Fabaceae,Trifolium,Trifolium repens,
5,balaclava,7.5.2021,,Bombus impatiens,f,n,y,6,NA,822,Fabaceae,Trifolium,Trifolium repens,
5,balaclava,7.5.2021,,Apis mellifera,f,n,y,7,NA,823,Fabaceae,Trifolium,Trifolium repens,
5,balaclava,7.5.2021,,Bombus vosnesenskii,f,n,y,8,NA,824,Fabaceae,Trifolium,Trifolium repens,
5,balaclava,7.5.2021,,Bombus impatiens,f,n,y,9,NA,825,Fabaceae,Trifolium,Trifolium repens,
5,balaclava,7.5.2021,,Bombus impatiens,f,n,y,10,NA,826,Fabaceae,Trifolium,Trifolium repens,
5,balaclava,7.5.2021,,Apis mellifera,NA,n,n,NA,NA,827,Fabaceae,Trifolium,Trifolium repens,"duplicate, not collected"
5,bobolink,7.9.2021,,Apis mellifera,f,n,y,1,NA,828,Asteraceae,Hypochaeris,Hypochaeris radicata,
5,bobolink,7.9.2021,,Melissodes,m,y,y,2,JCU2021_373,829,Asteraceae,Hypochaeris,Hypochaeris radicata,
5,bobolink,7.9.2021,,Sphecodes,f,y,y,2.5,JCU2021_374,830,Asteraceae,Hypochaeris,Hypochaeris radicata,
5,bobolink,7.9.2021,,Apis mellifera,f,n,y,3,NA,831,Asteraceae,Hypochaeris,Hypochaeris radicata,
5,bobolink,7.9.2021,,Bombus impatiens,f,n,y,4,NA,832,Asteraceae,Hypochaeris,Hypochaeris radicata,
5,bobolink,7.9.2021,Syrphidae,Sphaerophoria sulphuripes,f,y,y,5,JCU2021_375,833,Asteraceae,Hypochaeris,Hypochaeris radicata,
5,bobolink,7.9.2021,,Melissodes,m,y,y,6,JCU2021_376,834,Asteraceae,Hypochaeris,Hypochaeris radicata,
5,bobolink,7.9.2021,,Bombus vosnesenskii,f,n,y,7,NA,835,Asteraceae,Hypochaeris,Hypochaeris radicata,
5,bobolink,7.9.2021,,Apis mellifera,f,n,y,8,NA,836,Asteraceae,Hypochaeris,Hypochaeris radicata,
5,bobolink,7.9.2021,,Anthidium,f,y,y,9,JCU2021_377,837,Asteraceae,Hypochaeris,Hypochaeris radicata,
5,bobolink,7.9.2021,,Bombus flavifrons,f,n,y,10,NA,838,Fabaceae,Trifolium,Trifolium pratense,
5,bobolink,7.9.2021,,Bombus impatiens,f,n,y,11,NA,839,Ranunculaceae,Ranunculus,Ranunculus repens,
5,bobolink,7.9.2021,,Apis mellifera,f,n,y,12,NA,840,Fabaceae,Trifolium,Trifolium repens,
5,bobolink,7.9.2021,,Apis mellifera,f,n,y,13,NA,841,Fabaceae,Trifolium,Trifolium repens,
5,bobolink,7.9.2021,,Apis mellifera,f,n,y,14,NA,842,Fabaceae,Trifolium,Trifolium repens,
5,bobolink,7.9.2021,,Megachile,f,y,y,15,JCU2021_378,843,Fabaceae,Trifolium,Trifolium repens,
5,bobolink,7.9.2021,,Apis mellifera,NA,n,n,NA,NA,844,Fabaceae,Trifolium,Trifolium repens,"duplicate, not collected"
5,china creek,7.13.2021,,Megachile,f,y,y,1,JCU2021_379,845,Fabaceae,Medicago,Medicago sativa,
5,china creek,7.13.2021,,Megachile,f,y,y,2,JCU2021_380,846,Fabaceae,Medicago,Medicago sativa,
5,china creek,7.13.2021,,Megachile,f,y,y,3,JCU2021_381,847,Fabaceae,Medicago,Medicago sativa,
5,china creek,7.13.2021,,Bombus impatiens,f,n,y,4,NA,848,Fabaceae,Medicago,Medicago sativa,
5,china creek,7.13.2021,,Bombus impatiens,f,n,y,5,NA,849,Fabaceae,Medicago,Medicago sativa,
5,china creek,7.13.2021,Syrphidae,Eristalis arbustorum,m,y,y,6,JCU2021_382,850,Asteraceae,Achillea,Achillea millefolium,
5,china creek,7.13.2021,Syrphidae,Eristalis arbustorum,f,y,y,7,JCU2021_383,851,Asteraceae,Achillea,Achillea millefolium,
5,china creek,7.13.2021,Syrphidae,Eristalis arbustorum,f,y,y,8,JCU2021_384,852,Asteraceae,Achillea,Achillea millefolium,
5,china creek,7.13.2021,Syrphidae,Eristalis arbustorum,m,y,y,9,JCU2021_385,853,Asteraceae,Achillea,Achillea millefolium,
5,china creek,7.13.2021,Syrphidae,Syritta pipiens,f,y,y,10,JCU2021_386,854,Asteraceae,Achillea,Achillea millefolium,
5,china creek,7.13.2021,Syrphidae,Syritta pipiens,m,y,y,11,JCU2021_387,855,Asteraceae,Achillea,Achillea millefolium,
5,china creek,7.13.2021,,Bombus impatiens,f,n,y,12,NA,856,Papaveraceae,Eschscholzia,Eschscholzia californica,
5,china creek,7.13.2021,,Apis mellifera,f,n,y,13,NA,857,Papaveraceae,Eschscholzia,Eschscholzia californica,
5,china creek,7.13.2021,,Bombus vosnesenskii,f,n,y,14,NA,858,Papaveraceae,Eschscholzia,Eschscholzia californica,
5,china creek,7.13.2021,,Bombus vosnesenskii,f,n,y,15,NA,859,Papaveraceae,Eschscholzia,Eschscholzia californica,
5,china creek,7.13.2021,,Bombus vosnesenskii,f,n,y,16,NA,860,Papaveraceae,Eschscholzia,Eschscholzia californica,
5,china creek,7.13.2021,,Apis mellifera,f,n,y,17,NA,861,Asteraceae,Centaurea,Centaurea cyanus,
5,china creek,7.13.2021,,Apis mellifera,f,n,y,18,NA,862,Asteraceae,Centaurea,Centaurea cyanus,
5,china creek,7.13.2021,Syrphidae,Syritta pipiens,m,y,y,19,JCU2021_388,863,Asteraceae,Centaurea,Centaurea cyanus,
5,china creek,7.13.2021,Syrphidae,Eupeodes volucris,m,y,y,20,JCU2021_389,864,Asteraceae,Crepis,Crepis capillaris,
5,china creek,7.13.2021,,Bombus vosnesenskii,f,n,y,21,NA,865,Fabaceae,Melilotus,Melilotus albus,
5,china creek,7.13.2021,,Bombus vosnesenskii,f,n,y,22,NA,866,Fabaceae,Melilotus,Melilotus albus,
5,china creek,7.13.2021,,Bombus vosnesenskii,f,n,y,23,NA,867,Fabaceae,Melilotus,Melilotus albus,
5,china creek,7.13.2021,,Apis mellifera,f,n,y,24,NA,868,Asteraceae,Crepis,Crepis capillaris,
5,china creek,7.13.2021,,Apis mellifera,f,n,y,25,NA,869,Asteraceae,Crepis,Crepis capillaris,
5,china creek,7.13.2021,,Lasioglossum,f,y,y,26,JCU2021_390,870,Asteraceae,Crepis,Crepis capillaris,
5,china creek,7.13.2021,Syrphidae,Syrphus opinator,f,y,y,27,JCU2021_391,871,Asteraceae,Crepis,Crepis capillaris,
5,china creek,7.13.2021,,Bombus vosnesenskii,m,n,y,28,NA,872,Asteraceae,Crepis,Crepis capillaris,
5,china creek,7.13.2021,,Lasioglossum,f,y,y,28.5,JCU2021_392,873,Asteraceae,Crepis,Crepis capillaris,
5,china creek,7.13.2021,,Lasioglossum,f,y,y,29,JCU2021_393,874,Asteraceae,Crepis,Crepis capillaris,
5,china creek,7.13.2021,,Megachile,f,y,y,30,JCU2021_394,875,Asteraceae,Crepis,Crepis capillaris,
5,china creek,7.13.2021,,Bombus vosnesenskii,f,n,y,31,NA,876,Asteraceae,Crepis,Crepis capillaris,
5,china creek,7.13.2021,,Apis mellifera,f,n,y,32,NA,877,Apiaceae,Daucus,Daucus carota,
5,china creek,7.13.2021,,Bombus vosnesenskii,f,n,y,33,NA,878,Brassicaceae,Sisymbrium,Sisymbrium officinale,
5,china creek,7.13.2021,,Apis mellifera,f,n,y,34,NA,879,Asteraceae,Arctium,Arctium minus,
5,china creek,7.13.2021,,Bombus impatiens,f,n,y,35,NA,880,Asteraceae,Arctium,Arctium minus,
5,china creek,7.13.2021,,Lasioglossum,f,y,y,36,JCU2021_395,881,Asteraceae,Hypochaeris,Hypochaeris radicata,
5,china creek,7.13.2021,,Lasioglossum,f,y,y,37,JCU2021_396,882,Asteraceae,Hypochaeris,Hypochaeris radicata,
5,falaise,7.13.2021,,Bombus mixtus,f,n,y,1,NA,883,Rosaceae,Holodiscus,Holodiscus discolor,
5,falaise,7.13.2021,,Bombus vosnesenskii,m,n,y,2,NA,884,Fabaceae,Trifolium,Trifolium pratense,
5,falaise,7.13.2021,,Lasioglossum,f,y,y,3,JCU2021_397,885,Ranunculaceae,Ranunculus,Ranunculus repens,
5,falaise,7.13.2021,,Lasioglossum,f,y,y,4,JCU2021_398,886,Ranunculaceae,Clematis,Clematis vitabla,
5,falaise,7.13.2021,,Apis mellifera,f,n,y,5,NA,887,Ranunculaceae,Clematis,Clematis vitabla,
5,falaise,7.13.2021,,Andrena,f,y,y,6,JCU2021_399,888,Ranunculaceae,Clematis,Clematis vitabla,
5,falaise,7.13.2021,,Lasioglossum,f,y,y,7,JCU2021_400,889,Asteraceae,Hypochaeris,Hypochaeris radicata,
